Player,team_name_college,true_shooting_pct_college,effective_field_goal_pct_college,total_shooting_pct_college,off_reb_rate_college,def_reb_rate_college,tot_reb_rate_college,assist_rate_college,turnover_rate_college,steal_rate_college,block_rate_college,usage_rate_college,pure_point_rating_college,points_per_shot_college,off_rating_college,def_rating_college,net_rating_college,floor_impact_counter_college,PER_college,true_shooting_pct,effective_field_goal_pct,total_shooting_pct,pure_point_rating,points_per_shot,off_rating,def_rating,net_rating,floor_impact_counter,PER
Cedric Russell,LA,.592,.591,147.7,0.015,0.065,0.040999999999999995,0.077,0.12300000000000001,0.016,0,0.17,-1.4,1.2,114.4,102.3,12.1,87.0,11.0,0.592,0.591,147.7,-1.4,1.2,114.4,102.3,12.1,87,11
Naz Bohannon,YSU,.447,.425,121.8,0.11699999999999999,0.209,0.157,0.079,0.168,0.013000000000000001,0.006,0.15,-2.3,1.0,98.6,112.0,-13.4,235.0,10.9,0.447,0.425,121.8,-2.3,1,98.6,112,-13.4,235,10.9
Joshua Filmore,SELU,.540,.535,133.7,0.01,0.071,0.040999999999999995,0.12300000000000001,0.10800000000000001,0.016,0,0.158,1.1,1.1,109.4,103.7,5.7,175.9,10.9,0.54,0.535,133.7,1.1,1.1,109.4,103.7,5.7,175.9,10.9
Maurice Howard,ASU,.505,.490,143.5,0.022000000000000002,0.077,0.05,0.147,0.139,0.017,0,0.214,-1.2,1.1,98.8,109.4,-10.6,157.1,10.9,0.505,0.49,143.5,-1.2,1.1,98.8,109.4,-10.6,157.1,10.9
Juan Davis,TU,.547,.527,147.9,0.075,0.161,0.12,0.013999999999999999,0.105,0.005,0.015,0.139,-2.4,1.2,112.3,106.5,5.8,138.1,10.9,0.547,0.527,147.9,-2.4,1.2,112.3,106.5,5.8,138.1,10.9
Devon Begley,NU,.482,.441,135.3,0.040999999999999995,0.138,0.091,0.125,0.165,0.025,0.006999999999999999,0.196,-1.6,1.1,96.4,99.8,-3.5,142.1,10.9,0.482,0.441,135.3,-1.6,1.1,96.4,99.8,-3.5,142.1,10.9
Maishe Dailey,UI,.537,.529,139.1,0.013000000000000001,0.11800000000000001,0.067,0.158,0.161,0.01,0.004,0.161,1.0,1.2,106.8,113.2,-6.4,121.6,10.9,0.537,0.529,139.1,1,1.2,106.8,113.2,-6.4,121.6,10.9
Marreon Jackson,U of T,.579,.556,157.7,0.021,0.084,0.054000000000000006,0.154,0.183,0.015,0.004,0.14400000000000002,0.9,1.3,111.5,108.5,3.0,205.2,10.9,0.579,0.556,157.7,0.9,1.3,111.5,108.5,3,205.2,10.9
Jake Krafka,UD,.495,.452,135.2,0.065,0.21899999999999997,0.14400000000000002,0.155,0.18,0.005,0.016,0.147,0.8,1.2,105.9,104.2,1.8,169.8,10.9,0.495,0.452,135.2,0.8,1.2,105.9,104.2,1.8,169.8,10.9
Jourdan Grant,UMBC,.525,.495,145.3,0.022000000000000002,0.095,0.057,0.2,0.203,0.016,0.013000000000000001,0.191,-0.5,1.2,99.3,102.4,-3.1,162.9,10.9,0.525,0.495,145.3,-0.5,1.2,99.3,102.4,-3.1,162.9,10.9
Dupree McBrayer,U of M,.474,.435,137.9,0.005,0.07200000000000001,0.038,0.154,0.11,0.019,0.012,0.19,1.4,1.1,100.5,108.7,-8.2,138.2,10.9,0.474,0.435,137.9,1.4,1.1,100.5,108.7,-8.2,138.2,10.9
Fred Iruafemi,VMI,.511,.508,100.8,0.099,0.162,0.13,0.05,0.29600000000000004,0.027999999999999997,0.102,0.10800000000000001,-4.7,1.2,90.3,98.1,-7.8,113.8,10.9,0.511,0.508,100.8,-4.7,1.2,90.3,98.1,-7.8,113.8,10.9
Wesley Myers,USC,.496,.451,144.2,0.031,0.1,0.064,0.16899999999999998,0.153,0.017,0.006999999999999999,0.20600000000000002,-1.3,1.2,101.0,100.7,0.3,123.4,10.9,0.496,0.451,144.2,-1.3,1.2,101,100.7,0.3,123.4,10.9
Zion Cousins,HU,.516,.500,105.4,0.077,0.193,0.132,0.032,0.147,0.006999999999999999,0.042,0.10800000000000001,-2.1,1.3,106.9,109.7,-2.8,208.1,10.9,0.516,0.5,105.4,-2.1,1.3,106.9,109.7,-2.8,208.1,10.9
Raquan Mitchell,CSU,.466,.433,133.1,0.026000000000000002,0.115,0.069,0.14,0.107,0.015,0.011000000000000001,0.17600000000000002,0.8,1.0,100.2,111.7,-11.5,132.6,10.9,0.466,0.433,133.1,0.8,1,100.2,111.7,-11.5,132.6,10.9
Isaiah Livers,UM,.572,.566,150.2,0.07200000000000001,0.114,0.09300000000000001,0.047,0.161,0.012,0.019,0.128,-2.2,1.2,110.3,97.9,12.4,119.8,10.9,0.572,0.566,150.2,-2.2,1.2,110.3,97.9,12.4,119.8,10.9
De'Antae McMurray,DU,.481,.446,142.7,0.015,0.14,0.078,0.16699999999999998,0.163,0.022000000000000002,0.002,0.212,-1.1,1.1,92.7,104.1,-11.4,205.1,10.8,0.481,0.446,142.7,-1.1,1.1,92.7,104.1,-11.4,205.1,10.8
Brian Starr,TU,.551,.489,162.4,0.013000000000000001,0.086,0.049,0.142,0.21100000000000002,0.021,0.006,0.154,-0.9,1.3,105.9,104.0,1.9,168.8,10.8,0.551,0.489,162.4,-0.9,1.3,105.9,104,1.9,168.8,10.8
Anthony Masinton-Bonner,CSU,.576,.541,170.1,0.01,0.102,0.054000000000000006,0.09699999999999999,0.154,0.013000000000000001,0.003,0.16399999999999998,-1.8,1.3,107.9,112.8,-4.9,150.2,10.8,0.576,0.541,170.1,-1.8,1.3,107.9,112.8,-4.9,150.2,10.8
Calvin Crawford,MAN,.513,.484,158.2,0.054000000000000006,0.153,0.10400000000000001,0.10800000000000001,0.2,0.016,0.024,0.18899999999999997,-4.0,1.1,95.7,102.2,-6.5,172.4,10.8,0.513,0.484,158.2,-4,1.1,95.7,102.2,-6.5,172.4,10.8
Rich Kelly,QU,.513,.471,147.3,0.01,0.069,0.039,0.29100000000000004,0.213,0.012,0.004,0.207,0.6,1.2,99.9,114.6,-14.7,208.8,10.8,0.513,0.471,147.3,0.6,1.2,99.9,114.6,-14.7,208.8,10.8
Milos Vranes,SEMO,.566,.567,137.2,0.062,0.19399999999999998,0.128,0.061,0.21600000000000003,0.012,0.012,0.18100000000000002,-5.5,1.2,97.7,111.0,-13.3,118.5,10.8,0.566,0.567,137.2,-5.5,1.2,97.7,111,-13.3,118.5,10.8
Daeqwon Plowden,BGSU,.473,.466,120.2,0.07200000000000001,0.142,0.106,0.053,0.142,0.016,0.027999999999999997,0.188,-3.7,1.0,94.7,105.6,-10.9,95.1,10.8,0.473,0.466,120.2,-3.7,1,94.7,105.6,-10.9,95.1,10.8
Amar Stukes,LU,.567,.507,176.8,0.022000000000000002,0.06,0.040999999999999995,0.162,0.17,0.019,0.004,0.13,1.5,1.3,112.2,107.3,4.9,205.4,10.8,0.567,0.507,176.8,1.5,1.3,112.2,107.3,4.9,205.4,10.8
Issa Thiam,RU,.545,.534,149.9,0.036000000000000004,0.131,0.081,0.040999999999999995,0.114,0.015,0.009000000000000001,0.125,-1.5,1.2,111.4,98.6,12.8,186.5,10.8,0.545,0.534,149.9,-1.5,1.2,111.4,98.6,12.8,186.5,10.8
Jordy Kuiper,UNCG,.501,.484,138.9,0.073,0.142,0.107,0.07400000000000001,0.14300000000000002,0.013999999999999999,0.016,0.153,-1.6,1.1,106.3,94.6,11.7,185.4,10.8,0.501,0.484,138.9,-1.6,1.1,106.3,94.6,11.7,185.4,10.8
Jordan Roberts,LBSU,.514,.495,132.6,0.073,0.111,0.092,0.11,0.203,0.022000000000000002,0.011000000000000001,0.147,-2.1,1.2,100.4,108.5,-8.1,107.4,10.8,0.514,0.495,132.6,-2.1,1.2,100.4,108.5,-8.1,107.4,10.8
John Ogwuche,UNH,.543,.507,156.4,0.034,0.11599999999999999,0.073,0.087,0.132,0.013000000000000001,0.011000000000000001,0.145,-0.9,1.2,109.6,102.9,6.7,122.8,10.8,0.543,0.507,156.4,-0.9,1.2,109.6,102.9,6.7,122.8,10.8
Jonathan Dalton,SEMO,.597,.565,153.4,0.023,0.06,0.042,0.287,0.312,0.022000000000000002,0,0.102,5.1,1.5,116.7,113.9,2.8,229.5,10.8,0.597,0.565,153.4,5.1,1.5,116.7,113.9,2.8,229.5,10.8
Bobby Planutis,MSMU,.663,.616,186.7,0.039,0.161,0.10099999999999999,0.052000000000000005,0.22899999999999998,0.012,0.028999999999999998,0.125,-3.5,1.5,110.2,106.6,3.6,155.0,10.7,0.663,0.616,186.7,-3.5,1.5,110.2,106.6,3.6,155,10.7
Maik Kotsar,USC,.458,.438,121.4,0.071,0.135,0.10099999999999999,0.12,0.168,0.02,0.024,0.192,-3.1,1.0,93.0,97.8,-4.8,170.0,10.7,0.458,0.438,121.4,-3.1,1,93,97.8,-4.8,170,10.7
Marquis Eaton,ASU,.486,.429,150.2,0.017,0.078,0.046,0.198,0.19899999999999998,0.023,0.01,0.193,-0.6,1.1,96.7,112.7,-16.0,108.8,10.7,0.486,0.429,150.2,-0.6,1.1,96.7,112.7,-16,108.8,10.7
D.J. Draper,UNT,.642,.630,158.2,0.015,0.067,0.040999999999999995,0.053,0.132,0.02,0,0.126,-1.3,1.4,121.9,103.2,18.7,104.6,10.7,0.642,0.63,158.2,-1.3,1.4,121.9,103.2,18.7,104.6,10.7
Frankie Johnson,CIT,.499,.459,139.3,0.034,0.091,0.061,0.261,0.265,0.033,0.004,0.14,1.9,1.2,100.3,110.0,-9.7,222.8,10.7,0.499,0.459,139.3,1.9,1.2,100.3,110,-9.7,222.8,10.7
John Petty,UA,.550,.537,147.6,0.016,0.081,0.05,0.12300000000000001,0.18100000000000002,0.009000000000000001,0.01,0.198,-3.0,1.2,100.2,106.5,-6.3,187.9,10.7,0.55,0.537,147.6,-3,1.2,100.2,106.5,-6.3,187.9,10.7
Myles Smith,TAMU-CC,.570,.517,161.0,0.026000000000000002,0.096,0.061,0.166,0.226,0.017,0.002,0.18100000000000002,-2.9,1.4,101.3,104.3,-3.0,104.6,10.7,0.57,0.517,161,-2.9,1.4,101.3,104.3,-3,104.6,10.7
Tobi Ewuosho,ASU,.480,.448,138.0,0.06,0.14800000000000002,0.102,0.129,0.20600000000000002,0.023,0.008,0.17300000000000001,-3.0,1.2,93.9,108.6,-14.8,130.4,10.7,0.48,0.448,138,-3,1.2,93.9,108.6,-14.8,130.4,10.7
Bobby Moorehead,UM,.525,.500,144.7,0.027999999999999997,0.162,0.094,0.062,0.141,0.022000000000000002,0.018000000000000002,0.125,-1.1,1.2,107.0,96.5,10.5,231.1,10.7,0.525,0.5,144.7,-1.1,1.2,107,96.5,10.5,231.1,10.7
Dominique Matthews,UIC,.483,.455,140.6,0.03,0.064,0.048,0.07400000000000001,0.12,0.015,0.013000000000000001,0.235,-3.2,1.1,96.9,103.6,-6.7,102.1,10.7,0.483,0.455,140.6,-3.2,1.1,96.9,103.6,-6.7,102.1,10.7
Najee Garvin,CHAR,.501,.462,111.1,0.048,0.205,0.126,0.066,0.185,0.013000000000000001,0.011000000000000001,0.191,-4.9,1.2,92.9,108.9,-16.0,131.1,10.7,0.501,0.462,111.1,-4.9,1.2,92.9,108.9,-16,131.1,10.7
Ryan Cline,PU,.557,.550,162.5,0.006,0.10400000000000001,0.059000000000000004,0.16,0.126,0.012,0.003,0.12300000000000001,3.7,1.1,117.6,100.9,16.7,138.2,10.7,0.557,0.55,162.5,3.7,1.1,117.6,100.9,16.7,138.2,10.7
Aaron Korn,LIP,.503,.475,133.5,0.073,0.191,0.132,0.111,0.16699999999999998,0.011000000000000001,0.004,0.151,-0.9,1.2,103.8,100.5,3.2,131.0,10.7,0.503,0.475,133.5,-0.9,1.2,103.8,100.5,3.2,131,10.7
Fred Sims,CSU,.432,.390,151.1,0.027000000000000003,0.113,0.068,0.083,0.08199999999999999,0.013000000000000001,0.002,0.278,-2.2,0.9,90.6,119.2,-28.6,138.2,10.7,0.432,0.39,151.1,-2.2,0.9,90.6,119.2,-28.6,138.2,10.7
Ilker Er,UM,.426,.402,126.3,0.055999999999999994,0.158,0.107,0.059000000000000004,0.068,0.012,0.004,0.264,-1.9,0.9,90.2,104.0,-13.7,83.9,10.7,0.426,0.402,126.3,-1.9,0.9,90.2,104,-13.7,83.9,10.7
Marcus Bryan,UNCW,.467,.442,100.9,0.09300000000000001,0.179,0.133,0.062,0.13699999999999998,0.008,0.021,0.11800000000000001,-0.9,1.1,105.8,111.7,-5.9,219.4,10.7,0.467,0.442,100.9,-0.9,1.1,105.8,111.7,-5.9,219.4,10.7
John Edgar,UCI,.487,.472,141.1,0.042,0.134,0.09,0.08,0.147,0.01,0.001,0.207,-3.5,1.0,96.3,100.6,-4.3,153.9,10.7,0.487,0.472,141.1,-3.5,1,96.3,100.6,-4.3,153.9,10.7
Darius McNeill,Cal,.502,.481,147.4,0.01,0.1,0.051,0.14,0.162,0.021,0.006999999999999999,0.196,-2.2,1.1,99.0,112.3,-13.4,170.8,10.6,0.502,0.481,147.4,-2.2,1.1,99,112.3,-13.4,170.8,10.6
Reilly Walsh,NJIT,.546,.541,138.5,0.05,0.11199999999999999,0.08,0.1,0.179,0.03,0.002,0.121,-0.6,1.2,107.2,102.8,4.4,116.6,10.6,0.546,0.541,138.5,-0.6,1.2,107.2,102.8,4.4,116.6,10.6
Sid Tomes,AF,.529,.517,142.4,0.018000000000000002,0.094,0.054000000000000006,0.141,0.146,0.024,0.01,0.153,0.3,1.1,102.5,107.2,-4.7,95.8,10.6,0.529,0.517,142.4,0.3,1.1,102.5,107.2,-4.7,95.8,10.6
Gavin Block,OU,.484,.467,129.0,0.02,0.128,0.075,0.2,0.155,0.013000000000000001,0.012,0.17,2.1,1.1,98.8,103.8,-4.9,210.8,10.6,0.484,0.467,129,2.1,1.1,98.8,103.8,-4.9,210.8,10.6
David Crisp,UW,.487,.456,133.0,0.016,0.073,0.045,0.16699999999999998,0.17,0.021,0.002,0.207,-1.0,1.1,96.9,106.8,-9.9,197.6,10.6,0.487,0.456,133,-1,1.1,96.9,106.8,-9.9,197.6,10.6
Chuck Champion,L-MD,.463,.440,142.1,0.027000000000000003,0.08800000000000001,0.055,0.107,0.134,0.018000000000000002,0.001,0.23600000000000002,-2.8,1.0,92.8,111.8,-19.0,110.8,10.6,0.463,0.44,142.1,-2.8,1,92.8,111.8,-19,110.8,10.6
Tyler Blount,TSU,.551,.550,137.6,0.016,0.084,0.049,0.102,0.10300000000000001,0.009000000000000001,0.002,0.16,0.1,1.2,110.7,104.8,6.0,128.5,10.6,0.551,0.55,137.6,0.1,1.2,110.7,104.8,6,128.5,10.6
Jermaine Jackson,UDM,.472,.427,148.6,0.018000000000000002,0.096,0.055999999999999994,0.155,0.14,0.02,0.004,0.201,-0.1,1.0,97.7,115.8,-18.1,170.6,10.6,0.472,0.427,148.6,-0.1,1,97.7,115.8,-18.1,170.6,10.6
Hallice Cooke,UNR,.620,.601,173.0,0.013000000000000001,0.1,0.057999999999999996,0.12300000000000001,0.131,0.016,0.006,0.10800000000000001,2.3,1.3,123.4,105.3,18.0,150.0,10.6,0.62,0.601,173,2.3,1.3,123.4,105.3,18,150,10.6
Davonta Jordan,UB,.514,.514,125.3,0.015,0.107,0.061,0.244,0.264,0.024,0.013999999999999999,0.16,1.5,1.1,98.3,102.4,-4.1,206.9,10.6,0.514,0.514,125.3,1.5,1.1,98.3,102.4,-4.1,206.9,10.6
Dominic Green,UW,.590,.573,152.3,0.026000000000000002,0.094,0.06,0.05,0.075,0.006999999999999999,0.02,0.12,0.1,1.3,123.6,108.3,15.3,119.9,10.6,0.59,0.573,152.3,0.1,1.3,123.6,108.3,15.3,119.9,10.6
Michael Douglas,FIU,.492,.462,138.6,0.043,0.128,0.084,0.027999999999999997,0.083,0.019,0.006999999999999999,0.161,-1.7,1.1,102.5,101.6,1.0,116.1,10.6,0.492,0.462,138.6,-1.7,1.1,102.5,101.6,1,116.1,10.6
Ramone Snowden,JMU,.547,.536,140.0,0.035,0.121,0.076,0.165,0.225,0.025,0.012,0.129,0.2,1.3,104.0,106.4,-2.4,189.4,10.6,0.547,0.536,140,0.2,1.3,104,106.4,-2.4,189.4,10.6
Josh Coleman,CCU,.465,.486,78.6,0.158,0.122,0.139,0.008,0.11800000000000001,0.003,0.053,0.131,-2.9,1.1,105.2,103.0,2.2,105.5,10.6,0.465,0.486,78.6,-2.9,1.1,105.2,103,2.2,105.5,10.6
Ty-Shon Alexander,CU,.553,.527,145.8,0.012,0.113,0.066,0.152,0.19899999999999998,0.008,0.006999999999999999,0.17600000000000002,-0.4,1.3,101.8,104.7,-2.9,125.9,10.6,0.553,0.527,145.8,-0.4,1.3,101.8,104.7,-2.9,125.9,10.6
Darius Thompson,UTM,.522,.455,153.9,0.01,0.087,0.05,0.109,0.168,0.024,0.027000000000000003,0.16399999999999998,-1.4,1.2,101.3,106.2,-4.9,122.2,10.5,0.522,0.455,153.9,-1.4,1.2,101.3,106.2,-4.9,122.2,10.5
Felipe Haase,USC,.475,.449,138.3,0.057999999999999996,0.171,0.11199999999999999,0.10800000000000001,0.14400000000000002,0.013999999999999999,0.009000000000000001,0.17800000000000002,-2.0,1.0,98.5,98.6,-0.1,133.0,10.5,0.475,0.449,138.3,-2,1,98.5,98.6,-0.1,133,10.5
Antonio Woods,PENN,.524,.507,136.0,0.026000000000000002,0.11699999999999999,0.07200000000000001,0.129,0.142,0.012,0.004,0.155,0.6,1.2,104.4,98.7,5.7,185.9,10.5,0.524,0.507,136,0.6,1.2,104.4,98.7,5.7,185.9,10.5
Carson Smith,USCU,.540,.529,147.8,0.061,0.114,0.085,0.12,0.141,0.013000000000000001,0.002,0.13,0.8,1.1,112.8,121.4,-8.6,91.6,10.5,0.54,0.529,147.8,0.8,1.1,112.8,121.4,-8.6,91.6,10.5
Jack Williams,PAC,.485,.467,136.9,0.052000000000000005,0.182,0.11599999999999999,0.054000000000000006,0.105,0.006,0.011000000000000001,0.16399999999999998,-1.5,1.1,102.3,109.9,-7.6,196.9,10.5,0.485,0.467,136.9,-1.5,1.1,102.3,109.9,-7.6,196.9,10.5
Tyreke Key,ISU,.463,.410,140.0,0.033,0.145,0.087,0.106,0.13699999999999998,0.02,0.011000000000000001,0.18600000000000003,-1.5,1.1,96.2,101.8,-5.6,156.0,10.5,0.463,0.41,140,-1.5,1.1,96.2,101.8,-5.6,156,10.5
Jax Levitch,IPFW,.613,.604,150.3,0.03,0.14800000000000002,0.08800000000000001,0.059000000000000004,0.11900000000000001,0.018000000000000002,0.011000000000000001,0.091,0.3,1.4,123.1,104.2,18.9,202.4,10.5,0.613,0.604,150.3,0.3,1.4,123.1,104.2,18.9,202.4,10.5
Exavian Christon,LTU,.541,.507,163.1,0.024,0.125,0.075,0.073,0.145,0.019,0.004,0.161,-2.1,1.2,102.8,103.4,-0.5,97.1,10.5,0.541,0.507,163.1,-2.1,1.2,102.8,103.4,-0.5,97.1,10.5
Ore Arogundade,DU,.536,.492,158.3,0.039,0.10400000000000001,0.07200000000000001,0.1,0.15,0.019,0.004,0.149,-0.8,1.2,104.9,105.9,-1.0,166.2,10.5,0.536,0.492,158.3,-0.8,1.2,104.9,105.9,-1,166.2,10.5
Stanley Davis,MSU,.483,.442,136.8,0.040999999999999995,0.111,0.07400000000000001,0.158,0.196,0.019,0.006999999999999999,0.207,-3.3,1.1,93.6,105.8,-12.1,117.1,10.5,0.483,0.442,136.8,-3.3,1.1,93.6,105.8,-12.1,117.1,10.5
Zac Seljaas,BYU,.564,.534,157.8,0.027999999999999997,0.085,0.057999999999999996,0.127,0.145,0.011000000000000001,0.017,0.14300000000000002,0.8,1.2,109.5,103.1,6.4,125.6,10.5,0.564,0.534,157.8,0.8,1.2,109.5,103.1,6.4,125.6,10.5
Tanner Johnson,BU,.516,.511,141.3,0.021,0.10400000000000001,0.06,0.078,0.078,0.003,0,0.198,-0.5,1.1,104.3,124.5,-20.2,64.9,10.5,0.516,0.511,141.3,-0.5,1.1,104.3,124.5,-20.2,64.9,10.5
Virshon Cotton,AKR,.535,.479,149.6,0.008,0.114,0.059000000000000004,0.16699999999999998,0.223,0.02,0,0.21899999999999997,-3.9,1.3,95.6,111.6,-16.0,100.8,10.5,0.535,0.479,149.6,-3.9,1.3,95.6,111.6,-16,100.8,10.5
Josh Nicholas,SFC,.506,.490,137.9,0.043,0.09,0.065,0.086,0.149,0.026000000000000002,0.021,0.166,-2.0,1.1,100.0,105.5,-5.4,94.5,10.5,0.506,0.49,137.9,-2,1.1,100,105.5,-5.4,94.5,10.5
James Lewis,UTC,.556,.508,117.1,0.10300000000000001,0.149,0.126,0.055999999999999994,0.243,0.006999999999999999,0.009000000000000001,0.175,-6.5,1.5,99.3,106.2,-6.9,128.6,10.4,0.556,0.508,117.1,-6.5,1.5,99.3,106.2,-6.9,128.6,10.4
JoJo Walker,UP,.526,.474,146.2,0.009000000000000001,0.08199999999999999,0.048,0.187,0.21,0.022000000000000002,0,0.198,-1.4,1.3,96.2,109.8,-13.6,135.5,10.4,0.526,0.474,146.2,-1.4,1.3,96.2,109.8,-13.6,135.5,10.4
Paul Thomas,UTEP,.485,.478,124.4,0.049,0.188,0.11900000000000001,0.115,0.182,0.008,0.016,0.214,-3.9,1.1,89.8,101.3,-11.5,142.4,10.4,0.485,0.478,124.4,-3.9,1.1,89.8,101.3,-11.5,142.4,10.4
Brent Wrapp,CSUB,.447,.347,126.2,0.035,0.156,0.095,0.336,0.331,0.026000000000000002,0.005,0.111,5.2,1.2,98.1,99.6,-1.4,208.0,10.4,0.447,0.347,126.2,5.2,1.2,98.1,99.6,-1.4,208,10.4
Jarrod West,MU,.587,.576,150.2,0.013000000000000001,0.07,0.043,0.14400000000000002,0.179,0.026000000000000002,0.002,0.11800000000000001,1.5,1.3,110.9,105.4,5.5,250.6,10.4,0.587,0.576,150.2,1.5,1.3,110.9,105.4,5.5,250.6,10.4
Ben Nakwaasah,UVU,.496,.460,154.5,0.022000000000000002,0.111,0.07,0.218,0.201,0.023,0.004,0.17600000000000002,1.4,1.1,102.0,98.1,3.9,119.0,10.4,0.496,0.46,154.5,1.4,1.1,102,98.1,3.9,119,10.4
Brandon Rosser,UCR,.538,.503,146.4,0.05,0.138,0.094,0.091,0.171,0.008,0.036000000000000004,0.158,-2.5,1.3,101.3,101.1,0.2,121.4,10.4,0.538,0.503,146.4,-2.5,1.3,101.3,101.1,0.2,121.4,10.4
Jared Nickens,UMD,.577,.574,144.4,0.026000000000000002,0.07200000000000001,0.051,0.037000000000000005,0.102,0.006,0.008,0.161,-1.9,1.2,112.7,106.2,6.5,81.4,10.4,0.577,0.574,144.4,-1.9,1.2,112.7,106.2,6.5,81.4,10.4
Kyle Zunic,WIN,.561,.538,155.8,0.006999999999999999,0.068,0.039,0.11599999999999999,0.193,0.017,0.006999999999999999,0.195,-3.1,1.2,99.7,105.4,-5.7,81.6,10.4,0.561,0.538,155.8,-3.1,1.2,99.7,105.4,-5.7,81.6,10.4
Jordon Harris,ULM,.453,.438,140.2,0.027000000000000003,0.07,0.049,0.233,0.17800000000000002,0.025,0.001,0.205,1.1,1.0,93.8,103.7,-9.9,159.1,10.4,0.453,0.438,140.2,1.1,1,93.8,103.7,-9.9,159.1,10.4
Hassani Gravett,USC,.508,.473,140.8,0.024,0.141,0.079,0.29,0.237,0.009000000000000001,0.011000000000000001,0.179,0.4,1.2,98.0,100.4,-2.5,172.0,10.4,0.508,0.473,140.8,0.4,1.2,98,100.4,-2.5,172,10.4
Sam Kearns,ORU,.518,.488,154.5,0.013000000000000001,0.07,0.040999999999999995,0.217,0.18,0.01,0.001,0.17800000000000002,1.8,1.1,106.7,116.8,-10.0,189.2,10.4,0.518,0.488,154.5,1.8,1.1,106.7,116.8,-10,189.2,10.4
Ed Jones,ASU,.468,.443,138.1,0.068,0.107,0.086,0.019,0.129,0.011000000000000001,0.047,0.184,-4.3,1.0,94.8,111.2,-16.4,92.2,10.4,0.468,0.443,138.1,-4.3,1,94.8,111.2,-16.4,92.2,10.4
Tanner Morgan,UNC,.517,.495,134.1,0.069,0.196,0.133,0.040999999999999995,0.184,0.01,0.026000000000000002,0.147,-3.7,1.2,99.8,97.1,2.7,193.8,10.4,0.517,0.495,134.1,-3.7,1.2,99.8,97.1,2.7,193.8,10.4
Evan Fisher,SC,.535,.500,155.6,0.040999999999999995,0.168,0.10400000000000001,0.062,0.182,0.008,0.028999999999999998,0.16399999999999998,-4.0,1.2,99.7,108.2,-8.4,164.5,10.4,0.535,0.5,155.6,-4,1.2,99.7,108.2,-8.4,164.5,10.4
Josh Newkirk,IU,.502,.453,149.1,0.019,0.086,0.053,0.22,0.20600000000000002,0.012,0.013000000000000001,0.196,0.0,1.1,98.7,107.1,-8.4,130.6,10.4,0.502,0.453,149.1,0,1.1,98.7,107.1,-8.4,130.6,10.4
Jonathan Sanks,CAN,.551,.539,146.1,0.021,0.094,0.057,0.106,0.105,0.006999999999999999,0.002,0.171,0.4,1.2,111.3,107.3,4.0,83.8,10.4,0.551,0.539,146.1,0.4,1.2,111.3,107.3,4,83.8,10.4
Kienan Walter,UND,.570,.554,148.1,0.042,0.134,0.087,0.066,0.18899999999999997,0.023,0.01,0.17,-3.8,1.3,100.2,109.1,-8.9,81.9,10.4,0.57,0.554,148.1,-3.8,1.3,100.2,109.1,-8.9,81.9,10.4
Diogo Brito,USU,.539,.524,136.4,0.03,0.139,0.085,0.15,0.218,0.019,0.003,0.15,-0.9,1.2,100.3,105.4,-5.2,172.6,10.4,0.539,0.524,136.4,-0.9,1.2,100.3,105.4,-5.2,172.6,10.4
Oliver Lynch-Daniels,HBU,.481,.455,146.8,0.045,0.071,0.057,0.184,0.168,0.017,0.013000000000000001,0.18,0.1,1.1,101.1,113.7,-12.6,91.8,10.4,0.481,0.455,146.8,0.1,1.1,101.1,113.7,-12.6,91.8,10.4
Xavian Stapleton,MSU,.491,.469,148.3,0.038,0.111,0.075,0.046,0.121,0.02,0.022000000000000002,0.192,-3.0,1.1,99.6,101.1,-1.5,94.6,10.4,0.491,0.469,148.3,-3,1.1,99.6,101.1,-1.5,94.6,10.4
Jaylon Hall,WRST,.487,.448,136.8,0.025,0.102,0.063,0.126,0.158,0.013000000000000001,0.003,0.24,-3.5,1.2,94.1,96.9,-2.8,115.9,10.4,0.487,0.448,136.8,-3.5,1.2,94.1,96.9,-2.8,115.9,10.4
Triston Simpson,USD,.533,.508,144.2,0.016,0.06,0.039,0.163,0.179,0.013999999999999999,0.001,0.155,1.1,1.2,106.1,100.7,5.5,191.9,10.4,0.533,0.508,144.2,1.1,1.2,106.1,100.7,5.5,191.9,10.4
Tyrik Dixon,MTSU,.490,.450,149.6,0.022000000000000002,0.14300000000000002,0.081,0.23,0.213,0.022000000000000002,0.003,0.14,3.5,1.1,104.5,97.9,6.6,152.8,10.4,0.49,0.45,149.6,3.5,1.1,104.5,97.9,6.6,152.8,10.4
Evan Wiley,AAMU,.516,.500,139.2,0.068,0.11599999999999999,0.091,0.08,0.151,0.01,0.01,0.161,-2.5,1.2,101.6,113.0,-11.4,144.1,10.3,0.516,0.5,139.2,-2.5,1.2,101.6,113,-11.4,144.1,10.3
Jonathan Galloway,UCI,.494,.472,105.4,0.098,0.21600000000000003,0.159,0.035,0.259,0.011000000000000001,0.057,0.09699999999999999,-3.8,1.2,95.3,93.3,2.0,231.9,10.3,0.494,0.472,105.4,-3.8,1.2,95.3,93.3,2,231.9,10.3
William Tinsley,ISU,.481,.480,117.9,0.034,0.188,0.11199999999999999,0.069,0.12,0.013000000000000001,0.046,0.136,-0.8,1.0,96.8,101.5,-4.7,204.8,10.3,0.481,0.48,117.9,-0.8,1,96.8,101.5,-4.7,204.8,10.3
